Date,AAPL,AMD,BAC,CVX,JPM,KO,MSFT,NVDA,PEP,XOM
2024-07-26,216.2872314453125,139.99000549316406,40.239097595214844,146.2406463623047,205.646728515625,64.1981201171875,419.5967712402344,113.01162719726562,163.46473693847656,110.62002563476562
2024-07-29,216.5650634765625,139.75,39.679012298583984,145.091796875,204.29989624023438,63.987483978271484,421.0373229980469,111.54225158691406,163.90000915527344,109.46037292480469
2024-07-30,217.1207733154297,138.44000244140625,39.86248779296875,147.843505859375,208.50509643554688,64.80133056640625,417.2781677246094,103.68561553955078,163.87159729003906,111.4119873046875
2024-07-31,220.3756103515625,144.47999572753906,38.92579650878906,148.67738342285156,206.18931579589844,63.90130615234375,412.7691650390625,116.96992492675781,163.38905334472656,111.8079605102539
2024-08-01,216.6841583251953,132.5399932861328,38.143611907958984,141.40423583984375,201.49969482421875,65.06941223144531,411.5456237792969,109.16327667236328,165.55596923828125,110.26175689697266
2024-08-02,218.1726531982422,132.5,36.289546966552734,137.63336181640625,192.9536590576172,66.38114166259766,403.0406494140625,107.22409057617188,168.4703826904297,110.19576263427734
2024-08-05,207.66392517089844,134.82000732421875,35.3914794921875,134.0292205810547,188.84539794921875,65.20345306396484,389.8785705566406,100.40702819824219,164.68539428710938,108.20642852783203
2024-08-06,205.6395721435547,130.17999267578125,35.65220642089844,132.70431518554688,194.11639404296875,65.15558624267578,394.27911376953125,104.20540618896484,163.21871948242188,107.6313247680664
2024-08-07,208.20970153808594,128.6699981689453,36.01915740966797,131.94456481933594,194.1745147705078,65.54814147949219,393.1148376464844,98.86768341064453,162.5563201904297,109.06439208984375
2024-08-08,211.67291259765625,136.32000732421875,36.89791488647461,133.87171936035156,197.7208251953125,65.8066635131836,397.3180236816406,104.92508697509766,163.10516357421875,111.14800262451172
2024-08-09,214.58045959472656,134.27000427246094,36.96550369262695,134.3349609375,199.4067840576172,65.75879669189453,400.6036071777344,104.70519256591797,163.12408447265625,112.05309295654297
2024-08-12,216.11038208007812,136.77000427246094,36.85927963256836,134.36277770996094,199.78469848632812,65.2704849243164,401.383056640625,108.97335815429688,162.20623779296875,112.19452667236328
2024-08-13,219.82598876953125,141.1300048828125,37.13932418823242,133.5566864013672,201.48031616210938,65.54814147949219,408.48699951171875,116.0903091430664,163.10516357421875,111.11970520019531
2024-08-14,220.27305603027344,140.75,37.4773063659668,134.03846740722656,203.70887756347656,65.66304016113281,411.2989807128906,118.02948760986328,164.37313842773438,112.14737701416016
2024-08-15,223.25347900390625,147.36000061035156,37.689754486083984,136.011962890625,204.97816467285156,65.73007202148438,416.1620788574219,122.80744171142578,163.24710083007812,112.8411865234375
2024-08-16,224.57479858398438,148.55999755859375,37.98910903930664,136.44741821289062,207.32298278808594,66.23751831054688,413.6317138671875,124.52669525146484,163.3417205810547,112.30894470214844
2024-08-19,224.4158477783203,155.27999877929688,38.30777359008789,137.5623016357422,208.75697326660156,66.04603576660156,416.65631103515625,129.94439697265625,164.47720336914062,112.6511001586914
2024-08-20,225.0317840576172,156.39999389648438,37.36142349243164,135.55738830566406,207.85589599609375,66.42901611328125,419.8885192871094,127.19556427001953,166.3981170654297,108.89701080322266
2024-08-21,224.92250061035156,157.80999755859375,37.41936492919922,136.1476287841797,207.93341064453125,66.6109390258789,419.2361755371094,128.4450225830078,165.79251098632812,108.20320892333984
2024-08-22,223.064697265625,151.6999969482422,37.892539978027344,136.53175354003906,209.9003448486328,66.38114166259766,410.74542236328125,123.68705749511719,166.29403686523438,109.03956604003906
2024-08-23,225.359619140625,154.97999572753906,38.40434646606445,138.3024139404297,211.5281524658203,66.82157897949219,411.97113037109375,129.3146514892578,166.41705322265625,110.55070495605469
2024-08-26,225.69740295410156,149.99000549316406,38.54918670654297,139.12689208984375,212.3614501953125,67.82691955566406,408.7093200683594,126.4058837890625,166.51165771484375,112.9172134399414
2024-08-27,226.54185485839844,150.5,38.30777359008789,137.6747283935547,213.3400421142578,68.4588394165039,409.05523681640625,128.2451171875,165.87767028808594,111.84326171875
2024-08-28,225.01193237304688,146.36000061035156,38.578163146972656,136.78468322753906,214.41558837890625,68.6982192993164,405.8526916503906,125.55626678466797,164.57183837890625,110.74078369140625
2024-08-29,228.29037475585938,145.49000549316406,38.79060745239258,138.1150665283203,215.3070068359375,68.98545837402344,408.3435363769531,117.53968811035156,162.8402099609375,112.27092742919922
2024-08-30,227.5055389404297,148.55999755859375,39.35069274902344,138.61160278320312,217.81655883789062,69.38758850097656,412.31707763671875,119.31893920898438,163.58775329589844,112.09036254882812
2024-09-03,221.31619262695312,136.94000244140625,39.30241012573242,135.52926635742188,213.45632934570312,69.90461730957031,404.70611572265625,107.95379638671875,167.99728393554688,109.74286651611328
2024-09-04,219.4087371826172,140.8699951171875,39.109275817871094,133.10275268554688,212.5164794921875,69.4737548828125,404.17236328125,106.16455841064453,168.92459106445312,108.40280151367188
2024-09-05,220.9287567138672,139.44000244140625,38.761634826660156,132.03469848632812,210.86927795410156,68.14288330078125,403.66827392578125,107.16413116455078,169.6626739501953,107.55693817138672
2024-09-06,219.37892150878906,134.35000610351562,37.67304229736328,129.8142852783203,205.85989379882812,68.1141586303711,397.0556335449219,102.78600311279297,169.0858154296875,107.05323028564453
2024-09-09,219.46835327148438,138.14999389648438,38.36313247680664,131.44447326660156,210.0747528076172,68.79396057128906,401.02911376953125,106.42444610595703,169.89627075195312,109.30567932128906
2024-09-10,218.67355346679688,142.83999633789062,38.178462982177734,129.505126953125,199.17422485351562,68.50672912597656,409.41107177734375,108.05374145507812,169.53395080566406,105.32350158691406
2024-09-11,221.2069091796875,149.86000061035156,37.906314849853516,129.17724609375,200.7923583984375,68.05670928955078,418.14886474609375,116.85997772216797,167.5984344482422,104.27806091308594
2024-09-12,221.31619262695312,150.77000427246094,37.69248580932617,130.4232940673828,200.1819305419922,68.20033264160156,422.06304931640625,119.09921264648438,169.0,105.71316528320312
2024-09-13,221.04794311523438,152.30999755859375,37.566131591796875,131.73489379882812,197.97276306152344,68.84141540527344,425.611572265625,119.0592269897461,169.1049041748047,105.63713836669922
2024-09-16,214.90829467773438,152.0800018310547,38.00351333618164,133.12147521972656,201.40281677246094,69.506591796875,426.3528747558594,116.74002075195312,168.96188354492188,107.11975860595703
2024-09-17,215.37521362304688,150.82000732421875,38.44089126586914,134.35816955566406,202.74961853027344,69.21739196777344,430.11883544921875,115.55043029785156,168.6376953125,108.51685333251953
2024-09-18,219.24977111816406,148.2899932861328,38.50892639160156,134.8734588623047,201.08303833007812,69.169189453125,425.8290710449219,113.33119201660156,167.0549774169922,108.89701080322266
2024-09-19,227.37637329101562,156.74000549316406,39.723873138427734,135.83843994140625,203.94140625,68.07982635498047,433.6179504394531,117.82965087890625,166.53057861328125,110.24657440185547
2024-09-20,226.71075439453125,155.9499969482422,39.14070129394531,136.48489379882812,204.53245544433594,69.0631332397461,430.2374572753906,115.96028900146484,163.21253967285156,109.55278015136719
2024-09-23,224.99205017089844,156.75,38.751914978027344,138.22747802734375,204.87158203125,69.14990234375,428.4978332519531,116.22020721435547,164.09925842285156,111.53912353515625
2024-09-24,225.8861846923828,158.32000732421875,38.34369659423828,138.14317321777344,205.01690673828125,68.76428985595703,424.2080078125,120.82862091064453,162.01119995117188,111.2445068359375
2024-09-25,224.89268493652344,162.02000427246094,38.1493034362793,134.88282775878906,203.660400390625,68.87996673583984,427.1139831542969,123.46772003173828,161.51539611816406,109.07758331298828
2024-09-26,226.0352020263672,167.49000549316406,38.41173553466797,133.02780151367188,203.2631378173828,68.83177185058594,426.3232421875,123.9975357055664,161.79188537597656,107.2052993774414
2024-09-27,226.30340576171875,164.35000610351562,38.295101165771484,136.306884765625,203.96078491210938,69.2077407836914,423.0712890625,121.35844421386719,162.0874481201172,110.07550811767578
2024-09-30,231.4794158935547,164.0800018310547,38.5672492980957,137.97451782226562,204.30958557128906,69.27523040771484,425.324951171875,121.39842224121094,162.13514709472656,111.40607452392578
2024-10-01,224.73374938964844,159.75,38.120147705078125,140.2511444091797,200.60824584960938,69.130615234375,415.8260192871094,116.9599380493164,163.40325927734375,113.98165893554688
2024-10-02,225.30001831054688,159.77999877929688,38.12986373901367,141.42225646972656,200.8505096435547,68.4557876586914,412.3072204589844,118.80931854248047,161.6584014892578,115.49279022216797
2024-10-03,224.19725036621094,162.85000610351562,38.1493034362793,141.7033233642578,198.85447692871094,67.9834213256836,411.7240295410156,122.80794525146484,160.68588256835938,116.5002212524414
2024-10-04,225.3199005126953,170.89999389648438,38.985191345214844,141.22552490234375,205.91256713867188,67.64600372314453,411.24957275390625,124.87724304199219,160.15194702148438,118.63862609863281
2024-10-07,220.24325561523438,170.97000122070312,38.839393615722656,141.5814971923828,205.6298370361328,66.5277328491211,404.80499267578125,127.67628479003906,159.4273223876953,119.15184020996094
2024-10-08,224.29661560058594,172.8000030517578,38.81023406982422,139.36111450195312,205.45437622070312,66.69161987304688,409.9151611328125,132.84449768066406,162.48789978027344,115.98699951171875
2024-10-09,228.04202270507812,171.02000427246094,39.06294631958008,140.2042999267578,208.05728149414062,67.06758880615234,412.63336181640625,132.60458374023438,164.50924682617188,116.0345230102539
2024-10-10,227.54527282714844,164.17999267578125,38.849117279052734,141.11306762695312,207.4918670654297,66.75910186767578,411.0321350097656,134.76385498046875,164.9383087158203,117.0324478149414
2024-10-11,226.06500244140625,167.88999938964844,40.77358627319336,141.8625946044922,216.7043914794922,67.06758880615234,411.50653076171875,134.7538604736328,166.67359924316406,117.47913360595703
2024-10-14,229.79054260253906,165.27000427246094,40.73470687866211,142.1998748779297,215.91476440429688,67.80989074707031,414.2939758300781,138.0227508544922,167.90354919433594,117.92582702636719
2024-10-15,232.32388305664062,156.63999938964844,40.9582633972168,138.40550231933594,216.8018798828125,67.80989074707031,413.8985595703125,131.55496215820312,167.7128448486328,114.38082885742188
2024-10-16,230.26739501953125,156.1300048828125,41.59974670410156,139.34239196777344,218.02049255371094,68.03163146972656,411.30889892578125,135.67352294921875,166.35894775390625,114.67544555664062
2024-10-17,230.63497924804688,156.25,41.40535354614258,141.65647888183594,218.78089904785156,67.38572692871094,411.9019470214844,136.8831329345703,166.54010009765625,114.38082885742188
2024-10-18,233.4663848876953,155.97000122070312,41.13321304321289,141.23486328125,219.70700073242188,67.90631103515625,413.3252868652344,137.9527587890625,166.9119415283203,114.05768585205078
2024-10-21,234.9367218017578,157.89999389648438,40.58891677856445,141.35667419433594,217.39657592773438,66.95191192626953,413.9381408691406,143.6608123779297,166.86427307128906,114.12421417236328
2024-10-22,234.32078552246094,154.08999633789062,41.113773345947266,141.39414978027344,218.48841857910156,66.95191192626953,422.56719970703125,143.5408477783203,166.25405883789062,114.71346282958984
2024-10-23,229.25404357910156,152.91000366210938,41.15265655517578,140.98191833496094,217.79624938964844,65.56371307373047,419.6908264160156,139.51222229003906,164.90016174316406,114.30479431152344
2024-10-24,229.06529235839844,153.44000244140625,41.45396041870117,140.95379638671875,219.32679748535156,64.87925720214844,419.8193359375,140.3619384765625,164.1469268798828,113.65852355957031
2024-10-25,229.89981079101562,156.22999572753906,40.715267181396484,141.2910919189453,216.72390747070312,64.5129165649414,423.1997375488281,141.49154663085938,163.7941436767578,113.56348419189453
2024-10-28,231.8768310546875,159.9199981689453,41.42479705810547,141.03811645507812,219.83375549316406,64.27190399169922,421.6578369140625,140.47190856933594,161.93490600585938,113.00274658203125
2024-10-29,232.1450653076172,166.25,41.337318420410156,139.1456298828125,217.299072265625,63.201839447021484,426.95587158203125,141.20164489746094,159.70382690429688,111.46309661865234
